merchant_id,feature,is_used,monthly_frequency
BPM102239,Business Reports,Yes,5
BPM102239,Settlement History,No,0
BPM102239,Loan Dashboard,Yes,6
BPM102239,Rewards,No,0
BPM102240,QR Payments,Yes,27
BPM102240,Soundbox Alerts,Yes,20
BPM102240,Business Reports,No,0
BPM102240,Settlement History,Yes,13
BPM102240,Loan Dashboard,Yes,2
BPM102240,Rewards,Yes,16
BPM102241,QR Payments,Yes,29
BPM102241,Soundbox Alerts,Yes,8
BPM102241,Business Reports,No,0
BPM102241,Settlement History,Yes,17
BPM102241,Loan Dashboard,No,0
BPM102241,Rewards,No,0
BPM102242,QR Payments,Yes,17
BPM102242,Soundbox Alerts,No,0
BPM102242,Business Reports,No,0
BPM102242,Settlement History,Yes,12
BPM102242,Loan Dashboard,No,0
BPM102242,Rewards,No,0
BPM102243,QR Payments,Yes,16
BPM102243,Soundbox Alerts,Yes,15
BPM102243,Business Reports,Yes,2
BPM102243,Settlement History,Yes,10
BPM102243,Loan Dashboard,No,0
BPM102243,Rewards,Yes,20
BPM102244,QR Payments,No,0
BPM102244,Soundbox Alerts,Yes,10
BPM102244,Business Reports,Yes,4
BPM102244,Settlement History,No,0
BPM102244,Loan Dashboard,Yes,5
BPM102244,Rewards,Yes,16
BPM102245,QR Payments,Yes,30
BPM102245,Soundbox Alerts,Yes,13
BPM102245,Business Reports,Yes,8
BPM102245,Settlement History,Yes,13
BPM102245,Loan Dashboard,Yes,7
BPM102245,Rewards,Yes,7
BPM102246,QR Payments,Yes,30
BPM102246,Soundbox Alerts,Yes,20
BPM102246,Business Reports,No,0
BPM102246,Settlement History,No,0
BPM102246,Loan Dashboard,Yes,3
BPM102246,Rewards,No,0
BPM102247,QR Payments,No,0
BPM102247,Soundbox Alerts,Yes,19
BPM102247,Business Reports,Yes,1
BPM102247,Settlement History,No,0
BPM102247,Loan Dashboard,Yes,4
BPM102247,Rewards,No,0
BPM102248,QR Payments,No,0
BPM102248,Soundbox Alerts,No,0
BPM102248,Business Reports,No,0
BPM102248,Settlement History,No,0
BPM102248,Loan Dashboard,Yes,1
BPM102248,Rewards,No,0
BPM102249,QR Payments,Yes,16
BPM102249,Soundbox Alerts,No,0
BPM102249,Business Reports,No,0
BPM102249,Settlement History,Yes,12
BPM102249,Loan Dashboard,Yes,4
BPM102249,Rewards,No,0
BPM102250,QR Payments,No,0
BPM102250,Soundbox Alerts,Yes,11
BPM102250,Business Reports,Yes,1
BPM102250,Settlement History,Yes,19
BPM102250,Loan Dashboard,Yes,2
BPM102250,Rewards,Yes,18
BPM102251,QR Payments,Yes,18
BPM102251,Soundbox Alerts,Yes,8
BPM102251,Business Reports,Yes,2
BPM102251,Settlement History,No,0
BPM102251,Loan Dashboard,Yes,6
BPM102251,Rewards,Yes,18
BPM102252,QR Payments,No,0
BPM102252,Soundbox Alerts,No,0
BPM102252,Business Reports,No,0
BPM102252,Settlement History,No,0
BPM102252,Loan Dashboard,No,0
BPM102252,Rewards,Yes,16
BPM102253,QR Payments,Yes,28
BPM102253,Soundbox Alerts,Yes,16
BPM102253,Business Reports,No,0
BPM102253,Settlement History,No,0
BPM102253,Loan Dashboard,No,0
BPM102253,Rewards,Yes,15
BPM102254,QR Payments,Yes,24
BPM102254,Soundbox Alerts,Yes,19
BPM102254,Business Reports,Yes,7
BPM102254,Settlement History,Yes,17
BPM102254,Loan Dashboard,No,0
BPM102254,Rewards,Yes,19
BPM102255,QR Payments,Yes,30
BPM102255,Soundbox Alerts,Yes,12
BPM102255,Business Reports,Yes,1
BPM102255,Settlement History,Yes,14
BPM102255,Loan Dashboard,Yes,3
BPM102255,Rewards,Yes,8
BPM102256,QR Payments,No,0
BPM102256,Soundbox Alerts,Yes,19
BPM102256,Business Reports,Yes,1
BPM102256,Settlement History,No,0
BPM102256,Loan Dashboard,Yes,6
BPM102256,Rewards,No,0
BPM102257,QR Payments,No,0
BPM102257,Soundbox Alerts,Yes,10
BPM102257,Business Reports,Yes,5
BPM102257,Settlement History,Yes,17
BPM102257,Loan Dashboard,No,0
BPM102257,Rewards,No,0
BPM102258,QR Payments,No,0
BPM102258,Soundbox Alerts,No,0
BPM102258,Business Reports,No,0
BPM102258,Settlement History,Yes,11
BPM102258,Loan Dashboard,No,0
BPM102258,Rewards,No,0
BPM102259,QR Payments,No,0
BPM102259,Soundbox Alerts,No,0
BPM102259,Business Reports,Yes,3
BPM102259,Settlement History,Yes,19
BPM102259,Loan Dashboard,No,0
BPM102259,Rewards,Yes,9
BPM102260,QR Payments,Yes,27
BPM102260,Soundbox Alerts,Yes,10
BPM102260,Business Reports,Yes,6
BPM102260,Settlement History,Yes,8
BPM102260,Loan Dashboard,Yes,5
BPM102260,Rewards,Yes,17
BPM102261,QR Payments,No,0
BPM102261,Soundbox Alerts,No,0
BPM102261,Business Reports,Yes,6
BPM102261,Settlement History,No,0
BPM102261,Loan Dashboard,Yes,5
BPM102261,Rewards,Yes,17
BPM102262,QR Payments,No,0
BPM102262,Soundbox Alerts,Yes,17
BPM102262,Business Reports,No,0
BPM102262,Settlement History,Yes,18
BPM102262,Loan Dashboard,Yes,1
BPM102262,Rewards,Yes,15
BPM102263,QR Payments,No,0
BPM102263,Soundbox Alerts,No,0
BPM102263,Business Reports,No,0
BPM102263,Settlement History,No,0
BPM102263,Loan Dashboard,Yes,8
BPM102263,Rewards,No,0
BPM102264,QR Payments,Yes,30
BPM102264,Soundbox Alerts,No,0
BPM102264,Business Reports,No,0
BPM102264,Settlement History,Yes,16
BPM102264,Loan Dashboard,Yes,2
BPM102264,Rewards,Yes,15
BPM102265,QR Payments,No,0
BPM102265,Soundbox Alerts,Yes,9
BPM102265,Business Reports,Yes,6
BPM102265,Settlement History,No,0
BPM102265,Loan Dashboard,Yes,6
BPM102265,Rewards,No,0
BPM102266,QR Payments,Yes,30
BPM102266,Soundbox Alerts,No,0
BPM102266,Business Reports,No,0
BPM102266,Settlement History,Yes,14
BPM102266,Loan Dashboard,No,0
BPM102266,Rewards,Yes,5
BPM102267,QR Payments,Yes,20
BPM102267,Soundbox Alerts,Yes,16
BPM102267,Business Reports,Yes,1
BPM102267,Settlement History,No,0
BPM102267,Loan Dashboard,No,0
BPM102267,Rewards,Yes,18
BPM102268,QR Payments,Yes,16
BPM102268,Soundbox Alerts,Yes,19
BPM102268,Business Reports,Yes,4
BPM102268,Settlement History,Yes,13
BPM102268,Loan Dashboard,Yes,8
BPM102268,Rewards,Yes,19
BPM102269,QR Payments,No,0
BPM102269,Soundbox Alerts,Yes,14
BPM102269,Business Reports,Yes,6
BPM102269,Settlement History,Yes,11
BPM102269,Loan Dashboard,Yes,7
BPM102269,Rewards,Yes,5
BPM102270,QR Payments,No,0
BPM102270,Soundbox Alerts,No,0
BPM102270,Business Reports,No,0
BPM102270,Settlement History,Yes,7
BPM102270,Loan Dashboard,Yes,4
BPM102270,Rewards,Yes,12
BPM102271,QR Payments,Yes,28
BPM102271,Soundbox Alerts,Yes,17
BPM102271,Business Reports,Yes,1
BPM102271,Settlement History,Yes,8
BPM102271,Loan Dashboard,Yes,3
BPM102271,Rewards,Yes,16
BPM102272,QR Payments,Yes,15
BPM102272,Soundbox Alerts,No,0
BPM102272,Business Reports,Yes,1
BPM102272,Settlement History,No,0
BPM102272,Loan Dashboard,Yes,7
BPM102272,Rewards,Yes,19
BPM102273,QR Payments,Yes,28
BPM102273,Soundbox Alerts,Yes,20
BPM102273,Business Reports,Yes,6
BPM102273,Settlement History,Yes,9
BPM102273,Loan Dashboard,Yes,5
BPM102273,Rewards,Yes,13
BPM102274,QR Payments,Yes,15
BPM102274,Soundbox Alerts,Yes,15
BPM102274,Business Reports,Yes,7
BPM102274,Settlement History,No,0
BPM102274,Loan Dashboard,Yes,4
BPM102274,Rewards,No,0
BPM102275,QR Payments,No,0
BPM102275,Soundbox Alerts,No,0
BPM102275,Business Reports,No,0
BPM102275,Settlement History,Yes,9
BPM102275,Loan Dashboard,Yes,8
BPM102275,Rewards,Yes,18
BPM102276,QR Payments,Yes,20
BPM102276,Soundbox Alerts,No,0
BPM102276,Business Reports,No,0
BPM102276,Settlement History,No,0
BPM102276,Loan Dashboard,Yes,7
BPM102276,Rewards,No,0
BPM102277,QR Payments,No,0
BPM102277,Soundbox Alerts,No,0
BPM102277,Business Reports,No,0
BPM102277,Settlement History,No,0
BPM102277,Loan Dashboard,No,0
BPM102277,Rewards,No,0
BPM102278,QR Payments,Yes,24
BPM102278,Soundbox Alerts,Yes,18
BPM102278,Business Reports,Yes,5
BPM102278,Settlement History,Yes,17
BPM102278,Loan Dashboard,Yes,1
BPM102278,Rewards,No,0
BPM102279,QR Payments,Yes,16
BPM102279,Soundbox Alerts,No,0
BPM102279,Business Reports,No,0
BPM102279,Settlement History,No,0
BPM102279,Loan Dashboard,Yes,4
BPM102279,Rewards,Yes,11
BPM102280,QR Payments,Yes,24
BPM102280,Soundbox Alerts,No,0
BPM102280,Business Reports,Yes,3
BPM102280,Settlement History,Yes,10
BPM102280,Loan Dashboard,Yes,8
BPM102280,Rewards,No,0
BPM102281,QR Payments,Yes,20
BPM102281,Soundbox Alerts,No,0
BPM102281,Business Reports,Yes,6
BPM102281,Settlement History,No,0
BPM102281,Loan Dashboard,Yes,8
BPM102281,Rewards,No,0
BPM102282,QR Payments,Yes,15
BPM102282,Soundbox Alerts,Yes,17
BPM102282,Business Reports,Yes,3
BPM102282,Settlement History,No,0
BPM102282,Loan Dashboard,Yes,1
BPM102282,Rewards,No,0
BPM102283,QR Payments,No,0
BPM102283,Soundbox Alerts,Yes,16
BPM102283,Business Reports,Yes,6
BPM102283,Settlement History,Yes,19
BPM102283,Loan Dashboard,Yes,4
BPM102283,Rewards,Yes,8
BPM102284,QR Payments,Yes,25
BPM102284,Soundbox Alerts,No,0
BPM102284,Business Reports,No,0
BPM102284,Settlement History,Yes,9
BPM102284,Loan Dashboard,Yes,8
BPM102284,Rewards,No,0
BPM102285,QR Payments,No,0
BPM102285,Soundbox Alerts,Yes,7
BPM102285,Business Reports,Yes,4
BPM102285,Settlement History,No,0
BPM102285,Loan Dashboard,Yes,4
BPM102285,Rewards,No,0
BPM102286,QR Payments,Yes,28
BPM102286,Soundbox Alerts,No,0
BPM102286,Business Reports,Yes,3
BPM102286,Settlement History,No,0
BPM102286,Loan Dashboard,Yes,7
BPM102286,Rewards,No,0
BPM102287,QR Payments,No,0
BPM102287,Soundbox Alerts,Yes,15
BPM102287,Business Reports,No,0
BPM102287,Settlement History,No,0
BPM102287,Loan Dashboard,No,0
BPM102287,Rewards,No,0
BPM102288,QR Payments,Yes,16
BPM102288,Soundbox Alerts,Yes,15
BPM102288,Business Reports,Yes,6
BPM102288,Settlement History,No,0
BPM102288,Loan Dashboard,No,0
BPM102288,Rewards,Yes,10
BPM102289,QR Payments,Yes,22
BPM102289,Soundbox Alerts,Yes,6
BPM102289,Business Reports,Yes,5
BPM102289,Settlement History,Yes,7
BPM102289,Loan Dashboard,Yes,6
BPM102289,Rewards,Yes,18
BPM102290,QR Payments,No,0
BPM102290,Soundbox Alerts,Yes,9
BPM102290,Business Reports,Yes,7
BPM102290,Settlement History,No,0
BPM102290,Loan Dashboard,Yes,3
BPM102290,Rewards,Yes,18
BPM102291,QR Payments,Yes,28
BPM102291,Soundbox Alerts,No,0
BPM102291,Business Reports,Yes,8
BPM102291,Settlement History,Yes,20
BPM102291,Loan Dashboard,Yes,5
BPM102291,Rewards,Yes,20
BPM102292,QR Payments,Yes,15
BPM102292,Soundbox Alerts,Yes,8
BPM102292,Business Reports,No,0
BPM102292,Settlement History,Yes,19
BPM102292,Loan Dashboard,Yes,7
BPM102292,Rewards,No,0
BPM102293,QR Payments,No,0
BPM102293,Soundbox Alerts,Yes,7
BPM102293,Business Reports,No,0
BPM102293,Settlement History,No,0
BPM102293,Loan Dashboard,No,0
BPM102293,Rewards,No,0
BPM102294,QR Payments,Yes,22
BPM102294,Soundbox Alerts,Yes,9
BPM102294,Business Reports,Yes,8
BPM102294,Settlement History,Yes,16
BPM102294,Loan Dashboard,Yes,3
BPM102294,Rewards,Yes,8
BPM102295,QR Payments,Yes,26
BPM102295,Soundbox Alerts,Yes,13
BPM102295,Business Reports,Yes,3
BPM102295,Settlement History,Yes,16
BPM102295,Loan Dashboard,Yes,5
BPM102295,Rewards,Yes,19
BPM102296,QR Payments,No,0
BPM102296,Soundbox Alerts,No,0
BPM102296,Business Reports,Yes,2
BPM102296,Settlement History,Yes,8
BPM102296,Loan Dashboard,No,0
BPM102296,Rewards,Yes,19
BPM102297,QR Payments,No,0
BPM102297,Soundbox Alerts,No,0
BPM102297,Business Reports,No,0
BPM102297,Settlement History,No,0
BPM102297,Loan Dashboard,No,0
BPM102297,Rewards,No,0
BPM102298,QR Payments,Yes,25
BPM102298,Soundbox Alerts,Yes,14
BPM102298,Business Reports,Yes,3
BPM102298,Settlement History,Yes,10
BPM102298,Loan Dashboard,Yes,8
BPM102298,Rewards,No,0
BPM102299,QR Payments,Yes,18
BPM102299,Soundbox Alerts,Yes,15
BPM102299,Business Reports,No,0
BPM102299,Settlement History,Yes,14
BPM102299,Loan Dashboard,Yes,6
BPM102299,Rewards,Yes,18
BPM102300,QR Payments,Yes,20
BPM102300,Soundbox Alerts,No,0
BPM102300,Business Reports,Yes,1
BPM102300,Settlement History,Yes,20
BPM102300,Loan Dashboard,Yes,7
BPM102300,Rewards,Yes,9
BPM102301,QR Payments,No,0
BPM102301,Soundbox Alerts,Yes,5
BPM102301,Business Reports,Yes,4
BPM102301,Settlement History,No,0
BPM102301,Loan Dashboard,No,0
BPM102301,Rewards,Yes,5
BPM102302,QR Payments,Yes,23
BPM102302,Soundbox Alerts,Yes,20
BPM102302,Business Reports,Yes,8
BPM102302,Settlement History,Yes,13
BPM102302,Loan Dashboard,Yes,7
BPM102302,Rewards,Yes,5
BPM102303,QR Payments,Yes,24
BPM102303,Soundbox Alerts,Yes,11
BPM102303,Business Reports,Yes,5
BPM102303,Settlement History,No,0
BPM102303,Loan Dashboard,Yes,7
BPM102303,Rewards,Yes,13
BPM102304,QR Payments,Yes,27
BPM102304,Soundbox Alerts,No,0
BPM102304,Business Reports,Yes,6
BPM102304,Settlement History,Yes,17
BPM102304,Loan Dashboard,No,0
BPM102304,Rewards,Yes,11
BPM102305,QR Payments,Yes,29
BPM102305,Soundbox Alerts,No,0
BPM102305,Business Reports,Yes,7
BPM102305,Settlement History,Yes,18
BPM102305,Loan Dashboard,Yes,4
BPM102305,Rewards,Yes,17
BPM102306,QR Payments,No,0
BPM102306,Soundbox Alerts,No,0
BPM102306,Business Reports,No,0
BPM102306,Settlement History,No,0
BPM102306,Loan Dashboard,No,0
BPM102306,Rewards,No,0
BPM102307,QR Payments,Yes,29
BPM102307,Soundbox Alerts,No,0
BPM102307,Business Reports,Yes,6
BPM102307,Settlement History,Yes,19
BPM102307,Loan Dashboard,Yes,6
BPM102307,Rewards,No,0
BPM102308,QR Payments,Yes,30
BPM102308,Soundbox Alerts,Yes,8
BPM102308,Business Reports,Yes,4
BPM102308,Settlement History,Yes,9
BPM102308,Loan Dashboard,Yes,5
BPM102308,Rewards,Yes,12
BPM102309,QR Payments,Yes,20
BPM102309,Soundbox Alerts,No,0
BPM102309,Business Reports,No,0
BPM102309,Settlement History,No,0
BPM102309,Loan Dashboard,Yes,3
BPM102309,Rewards,Yes,14
BPM102310,QR Payments,Yes,15
BPM102310,Soundbox Alerts,Yes,20
BPM102310,Business Reports,Yes,6
BPM102310,Settlement History,Yes,8
BPM102310,Loan Dashboard,No,0
BPM102310,Rewards,Yes,9
BPM102311,QR Payments,Yes,30
BPM102311,Soundbox Alerts,No,0
BPM102311,Business Reports,No,0
BPM102311,Settlement History,Yes,20
BPM102311,Loan Dashboard,Yes,1
BPM102311,Rewards,Yes,11
BPM102312,QR Payments,Yes,29
BPM102312,Soundbox Alerts,Yes,14
BPM102312,Business Reports,Yes,3
BPM102312,Settlement History,No,0
BPM102312,Loan Dashboard,Yes,1
BPM102312,Rewards,Yes,15
BPM102313,QR Payments,No,0
BPM102313,Soundbox Alerts,No,0
BPM102313,Business Reports,No,0
BPM102313,Settlement History,No,0
BPM102313,Loan Dashboard,No,0
BPM102313,Rewards,No,0
BPM102314,QR Payments,No,0
BPM102314,Soundbox Alerts,No,0
BPM102314,Business Reports,Yes,1
BPM102314,Settlement History,Yes,12
BPM102314,Loan Dashboard,Yes,1
BPM102314,Rewards,No,0
BPM102315,QR Payments,Yes,22
BPM102315,Soundbox Alerts,Yes,13
BPM102315,Business Reports,Yes,6
BPM102315,Settlement History,Yes,20
BPM102315,Loan Dashboard,Yes,5
BPM102315,Rewards,Yes,20
BPM102316,QR Payments,Yes,21
BPM102316,Soundbox Alerts,Yes,8
BPM102316,Business Reports,Yes,3
BPM102316,Settlement History,No,0
BPM102316,Loan Dashboard,Yes,8
BPM102316,Rewards,Yes,8
BPM102317,QR Payments,No,0
BPM102317,Soundbox Alerts,Yes,6
BPM102317,Business Reports,Yes,5
BPM102317,Settlement History,No,0
BPM102317,Loan Dashboard,No,0
BPM102317,Rewards,Yes,9
BPM102318,QR Payments,No,0
BPM102318,Soundbox Alerts,Yes,6
BPM102318,Business Reports,Yes,3
BPM102318,Settlement History,Yes,10
BPM102318,Loan Dashboard,Yes,3
BPM102318,Rewards,Yes,10
BPM102319,QR Payments,Yes,25
BPM102319,Soundbox Alerts,Yes,19
BPM102319,Business Reports,Yes,1
BPM102319,Settlement History,Yes,8
BPM102319,Loan Dashboard,Yes,5
BPM102319,Rewards,Yes,6
BPM102320,QR Payments,No,0
BPM102320,Soundbox Alerts,No,0
BPM102320,Business Reports,No,0
BPM102320,Settlement History,Yes,10
BPM102320,Loan Dashboard,No,0
BPM102320,Rewards,No,0
BPM102321,QR Payments,Yes,24
BPM102321,Soundbox Alerts,Yes,18
BPM102321,Business Reports,Yes,7
BPM102321,Settlement History,Yes,16
BPM102321,Loan Dashboard,Yes,8
BPM102321,Rewards,Yes,7
BPM102322,QR Payments,No,0
BPM102322,Soundbox Alerts,No,0
BPM102322,Business Reports,Yes,1
BPM102322,Settlement History,No,0
BPM102322,Loan Dashboard,No,0
BPM102322,Rewards,No,0
BPM102323,QR Payments,No,0
BPM102323,Soundbox Alerts,Yes,10
BPM102323,Business Reports,No,0
BPM102323,Settlement History,Yes,8
BPM102323,Loan Dashboard,Yes,2
BPM102323,Rewards,Yes,11
BPM102324,QR Payments,Yes,27
BPM102324,Soundbox Alerts,Yes,19
BPM102324,Business Reports,No,0
BPM102324,Settlement History,Yes,20
BPM102324,Loan Dashboard,Yes,4
BPM102324,Rewards,Yes,6
BPM102325,QR Payments,Yes,18
BPM102325,Soundbox Alerts,No,0
BPM102325,Business Reports,Yes,2
BPM102325,Settlement History,No,0
BPM102325,Loan Dashboard,No,0
BPM102325,Rewards,No,0
BPM102326,QR Payments,Yes,24
BPM102326,Soundbox Alerts,No,0
BPM102326,Business Reports,Yes,8
BPM102326,Settlement History,No,0
BPM102326,Loan Dashboard,Yes,3
BPM102326,Rewards,No,0
BPM102327,QR Payments,Yes,22
BPM102327,Soundbox Alerts,Yes,10
BPM102327,Business Reports,No,0
BPM102327,Settlement History,Yes,6
BPM102327,Loan Dashboard,Yes,1
BPM102327,Rewards,Yes,20
BPM102328,QR Payments,Yes,24
BPM102328,Soundbox Alerts,Yes,17
BPM102328,Business Reports,No,0
BPM102328,Settlement History,Yes,12
BPM102328,Loan Dashboard,No,0
BPM102328,Rewards,Yes,11
BPM102329,QR Payments,No,0
BPM102329,Soundbox Alerts,Yes,19
BPM102329,Business Reports,Yes,5
BPM102329,Settlement History,Yes,8
BPM102329,Loan Dashboard,No,0
BPM102329,Rewards,Yes,5
BPM102330,QR Payments,Yes,25
BPM102330,Soundbox Alerts,No,0
BPM102330,Business Reports,No,0
BPM102330,Settlement History,No,0
BPM102330,Loan Dashboard,No,0
BPM102330,Rewards,No,0
BPM102331,QR Payments,No,0
BPM102331,Soundbox Alerts,Yes,17
BPM102331,Business Reports,No,0
BPM102331,Settlement History,Yes,16
BPM102331,Loan Dashboard,Yes,4
BPM102331,Rewards,Yes,6
BPM102332,QR Payments,No,0
BPM102332,Soundbox Alerts,Yes,9
BPM102332,Business Reports,No,0
BPM102332,Settlement History,Yes,20
BPM102332,Loan Dashboard,Yes,3
BPM102332,Rewards,No,0
BPM102333,QR Payments,No,0
BPM102333,Soundbox Alerts,Yes,14
BPM102333,Business Reports,Yes,3
BPM102333,Settlement History,Yes,6
BPM102333,Loan Dashboard,Yes,6
BPM102333,Rewards,Yes,14
BPM102334,QR Payments,Yes,22
BPM102334,Soundbox Alerts,Yes,11
BPM102334,Business Reports,No,0
BPM102334,Settlement History,Yes,16
BPM102334,Loan Dashboard,No,0
BPM102334,Rewards,No,0
BPM102335,QR Payments,No,0
BPM102335,Soundbox Alerts,No,0
BPM102335,Business Reports,No,0
BPM102335,Settlement History,Yes,15
BPM102335,Loan Dashboard,Yes,7
BPM102335,Rewards,Yes,11
BPM102336,QR Payments,Yes,15
BPM102336,Soundbox Alerts,Yes,11
BPM102336,Business Reports,Yes,2
BPM102336,Settlement History,Yes,11
BPM102336,Loan Dashboard,Yes,7
BPM102336,Rewards,Yes,20
BPM102337,QR Payments,No,0
BPM102337,Soundbox Alerts,Yes,5
BPM102337,Business Reports,No,0
BPM102337,Settlement History,Yes,19
BPM102337,Loan Dashboard,No,0
BPM102337,Rewards,Yes,14
BPM102338,QR Payments,Yes,20
BPM102338,Soundbox Alerts,Yes,17
BPM102338,Business Reports,Yes,8
BPM102338,Settlement History,No,0
BPM102338,Loan Dashboard,No,0
BPM102338,Rewards,No,0
BPM102339,QR Payments,Yes,30
BPM102339,Soundbox Alerts,Yes,19
BPM102339,Business Reports,No,0
BPM102339,Settlement History,No,0
BPM102339,Loan Dashboard,No,0
BPM102339,Rewards,No,0
BPM102340,QR Payments,Yes,17
BPM102340,Soundbox Alerts,Yes,7
BPM102340,Business Reports,Yes,4
BPM102340,Settlement History,Yes,11
BPM102340,Loan Dashboard,Yes,1
BPM102340,Rewards,Yes,7
BPM102341,QR Payments,No,0
BPM102341,Soundbox Alerts,Yes,6
BPM102341,Business Reports,Yes,6
BPM102341,Settlement History,Yes,15
BPM102341,Loan Dashboard,Yes,7
BPM102341,Rewards,Yes,16
BPM102342,QR Payments,No,0
BPM102342,Soundbox Alerts,No,0
BPM102342,Business Reports,Yes,1
BPM102342,Settlement History,Yes,6
BPM102342,Loan Dashboard,Yes,3
BPM102342,Rewards,Yes,9
BPM102343,QR Payments,No,0
BPM102343,Soundbox Alerts,Yes,5
BPM102343,Business Reports,No,0
BPM102343,Settlement History,Yes,8
BPM102343,Loan Dashboard,Yes,3
BPM102343,Rewards,Yes,10
BPM102344,QR Payments,No,0
BPM102344,Soundbox Alerts,Yes,10
BPM102344,Business Reports,Yes,5
BPM102344,Settlement History,No,0
BPM102344,Loan Dashboard,Yes,5
BPM102344,Rewards,Yes,16
BPM102345,QR Payments,Yes,24
BPM102345,Soundbox Alerts,Yes,19
BPM102345,Business Reports,Yes,2
BPM102345,Settlement History,No,0
BPM102345,Loan Dashboard,Yes,8
BPM102345,Rewards,Yes,13
BPM102346,QR Payments,No,0
BPM102346,Soundbox Alerts,No,0
BPM102346,Business Reports,No,0
BPM102346,Settlement History,Yes,16
BPM102346,Loan Dashboard,No,0
BPM102346,Rewards,No,0
BPM102347,QR Payments,No,0
BPM102347,Soundbox Alerts,No,0
BPM102347,Business Reports,Yes,2
BPM102347,Settlement History,Yes,6
BPM102347,Loan Dashboard,No,0
BPM102347,Rewards,Yes,20
BPM102348,QR Payments,No,0
BPM102348,Soundbox Alerts,Yes,15
BPM102348,Business Reports,No,0
BPM102348,Settlement History,Yes,6
BPM102348,Loan Dashboard,Yes,7
BPM102348,Rewards,Yes,5
BPM102349,QR Payments,Yes,29
BPM102349,Soundbox Alerts,Yes,11
BPM102349,Business Reports,Yes,2
BPM102349,Settlement History,No,0
BPM102349,Loan Dashboard,No,0
BPM102349,Rewards,No,0
BPM102350,QR Payments,Yes,29
BPM102350,Soundbox Alerts,Yes,6
BPM102350,Business Reports,Yes,8
BPM102350,Settlement History,Yes,6
BPM102350,Loan Dashboard,Yes,6
BPM102350,Rewards,Yes,11
