loan_id,merchant_id,approval_date,end_date,loan_type,loan_amount,interest_rate,loan_term_months,monthly_installment,amount_paid,remaining_amount,status
LN56493,BPM102512,2024-06-04,,Short Term Cash Flow,54000,16.68,9,6425,25700.0,37307.2,Default
LN45793,BPM102513,2025-04-04,2025-06-03,Equipment Purchase,140000,22.1,3,48396,48396.0,122544.0,Default
LN79725,BPM102513,2023-11-13,2024-11-07,Short Term Cash Flow,27000,15.06,12,2438,31066.2,0.0,Paid
LN61096,BPM102513,2024-01-05,2024-04-04,Equipment Purchase,143000,18.34,3,49131,169226.2,0.0,Paid
LN53628,BPM102513,2023-04-20,2023-07-19,Short Term Cash Flow,29000,19.59,6,5113,15339.0,19342.1,Default
LN28770,BPM102513,2023-10-04,,Equipment Purchase,238000,15.86,9,28223,112892.0,162854.8,Active
LN88755,BPM102514,2023-07-20,,Inventory Financing,423000,14.32,18,26254,236286.0,247287.6,Active
LN13102,BPM102516,2025-03-16,2026-09-07,Equipment Purchase,211000,15.98,18,13261,244717.8,0.0,Paid
LN69258,BPM102517,2024-01-18,,Working Capital,51000,15.26,18,3188,28692.0,30090.6,Active
LN13166,BPM102518,2024-03-12,2024-09-08,Equipment Purchase,161000,16.22,6,28117,187114.2,0.0,Paid
LN83406,BPM102518,2024-03-19,2025-03-14,Short Term Cash Flow,98000,15.98,12,8891,113660.4,0.0,Paid
LN43023,BPM102520,2024-02-14,2024-11-10,Short Term Cash Flow,72000,15.29,9,8518,83008.8,0.0,Paid
LN54740,BPM102520,2024-11-02,,Inventory Financing,210000,18.23,3,72138,72138.0,176145.0,Active
LN83060,BPM102522,2024-11-27,2025-11-22,Working Capital,152000,15.38,12,13747,175377.6,0.0,Paid
LN27018,BPM102522,2024-01-10,2025-07-03,Equipment Purchase,163000,15.02,18,10170,187482.6,0.0,Paid
LN44369,BPM102523,2023-01-01,2023-06-30,Business Expansion,620000,16.25,6,108286,720750.0,0.0,Paid
LN75159,BPM102523,2024-06-05,2025-03-02,Equipment Purchase,121000,16.94,9,14411,141497.4,0.0,Paid
LN16371,BPM102523,2024-04-13,2025-04-08,Business Expansion,472000,16.16,12,42861,548275.2,0.0,Paid
LN40005,BPM102523,2023-06-12,2023-12-09,Business Expansion,777000,21.83,6,137869,946619.1,0.0,Paid
LN34330,BPM102523,2023-08-17,,Business Expansion,235000,17.82,12,21525,129150.0,147727.0,Active
LN11585,BPM102525,2024-03-27,2025-03-22,Short Term Cash Flow,78000,17.95,12,7149,92001.0,0.0,Paid
LN25502,BPM102529,2023-09-18,2025-03-11,Inventory Financing,125000,13.38,18,7703,141725.0,0.0,Paid
LN38594,BPM102529,2025-01-01,2025-06-30,Business Expansion,991000,20.53,6,175196,1194452.3,0.0,Paid
LN26985,BPM102529,2023-02-04,,Working Capital,120000,21.01,3,41409,41409.0,103803.0,Active
LN34416,BPM102534,2023-08-22,,Working Capital,175000,19.1,9,21024,84096.0,124329.0,Active
LN61505,BPM102536,2024-04-13,2024-07-12,Inventory Financing,352000,20.94,6,62301,186903.0,238805.8,Default
LN85281,BPM102536,2024-02-13,2025-08-06,Inventory Financing,283000,14.04,18,17527,322733.2,0.0,Paid
LN28906,BPM102538,2024-10-02,2025-03-31,Working Capital,78000,16.83,6,13646,91127.4,0.0,Paid
LN75011,BPM102538,2024-12-21,,Inventory Financing,195000,17.46,12,17828,106968.0,122079.0,Active
LN51261,BPM102541,2024-04-07,,Equipment Purchase,270000,18.45,6,47452,142356.0,177459.0,Active
LN73877,BPM102550,2023-02-20,2023-11-17,Equipment Purchase,159000,17.97,9,19016,187572.3,0.0,Paid
LN39033,BPM102550,2024-03-01,2024-05-30,Inventory Financing,114000,22.42,3,39429,139558.8,0.0,Paid
LN83148,BPM102550,2023-04-07,,Inventory Financing,409000,14.45,12,36810,220860.0,247240.5,Active
LN56833,BPM102552,2023-08-31,,Inventory Financing,273000,13.46,18,16834,151506.0,158239.8,Active
LN47631,BPM102561,2025-03-09,,Short Term Cash Flow,25000,15.26,18,1563,14067.0,14748.0,Active
LN92558,BPM102565,2024-07-05,,Inventory Financing,472000,15.96,18,29659,266931.0,280400.2,Active
LN57619,BPM102567,2025-02-22,,Working Capital,47000,19.29,3,16173,16173.0,39893.3,Active
LN29877,BPM102568,2023-10-27,2024-04-24,Business Expansion,181000,17.34,6,31711,212385.4,0.0,Paid
LN61414,BPM102568,2023-07-22,,Business Expansion,471000,14.46,18,29264,263376.0,275730.6,Default
LN58236,BPM102570,2024-10-11,2025-01-09,Short Term Cash Flow,89000,22.97,3,30810,109443.3,0.0,Paid
LN28098,BPM102570,2025-02-15,,Equipment Purchase,165000,17.2,9,19672,78688.0,114692.0,Active
LN40561,BPM102571,2024-03-21,2024-06-19,Inventory Financing,281000,18.27,3,96533,332338.7,0.0,Paid
LN24007,BPM102571,2024-10-24,2026-04-17,Inventory Financing,100000,14.27,18,6204,114270.0,0.0,Paid
LN81186,BPM102578,2024-05-02,2025-10-24,Working Capital,136000,13.33,18,8378,154128.8,0.0,Paid
LN10540,BPM102579,2024-04-15,2024-07-14,Business Expansion,442000,23.74,3,153201,546930.8,0.0,Paid
LN84517,BPM102584,2023-11-28,2024-08-24,Business Expansion,192000,18.29,9,22992,227116.8,0.0,Paid
LN43632,BPM102587,2023-12-19,,Short Term Cash Flow,28000,18.21,9,3352,13408.0,19690.8,Active
LN77792,BPM102588,2023-09-24,2024-06-20,Business Expansion,367000,18.35,9,43959,434344.5,0.0,Paid
LN15752,BPM102588,2024-01-10,2024-02-09,Short Term Cash Flow,36000,15.31,12,3255,19530.0,21981.6,Default
LN12555,BPM102588,2024-03-16,2025-09-07,Short Term Cash Flow,87000,14.06,18,5389,99232.2,0.0,Paid
LN99656,BPM102588,2023-06-08,,Inventory Financing,358000,17.09,9,42664,170656.0,248526.2,Default
LN59256,BPM102590,2025-03-27,,Inventory Financing,483000,23.76,3,167417,167417.0,430343.8,Active
LN88623,BPM102592,2024-08-24,2026-02-15,Business Expansion,864000,13.89,18,53450,984009.6,0.0,Paid
LN80605,BPM102592,2024-03-29,2024-06-27,Equipment Purchase,221000,19.26,3,76044,263564.6,0.0,Paid
LN48108,BPM102592,2024-06-19,,Business Expansion,786000,15.45,18,49201,442809.0,464628.0,Active
LN59494,BPM102593,2025-01-12,,Equipment Purchase,138000,17.61,12,12626,75756.0,86545.8,Active
LN53820,BPM102595,2024-12-17,2025-03-17,Short Term Cash Flow,44000,18.3,3,15116,15116.0,36936.0,Default
LN68845,BPM102595,2024-10-12,2025-01-10,Short Term Cash Flow,79000,23.3,3,27362,97407.0,0.0,Paid
LN53703,BPM102595,2024-08-06,2025-03-04,Inventory Financing,440000,16.8,12,40088,240528.0,273392.0,Default
LN30715,BPM102595,2023-08-26,2024-05-22,Equipment Purchase,225000,18.67,9,26985,267007.5,0.0,Paid
LN22824,BPM102595,2023-05-05,2024-01-30,Business Expansion,796000,19.57,9,95812,951777.2,0.0,Paid
LN21621,BPM102601,2024-06-12,,Working Capital,169000,14.98,12,15252,91512.0,102804.2,Active
LN69277,BPM102607,2024-10-07,2025-07-04,Business Expansion,296000,15.85,9,35099,342916.0,0.0,Paid
LN97362,BPM102611,2024-02-17,2024-05-17,Business Expansion,502000,21.79,3,173447,611385.8,0.0,Paid
LN95399,BPM102611,2023-12-04,,Equipment Purchase,200000,15.77,9,23708,94832.0,136708.0,Active
LN67030,BPM102614,2024-08-27,,Short Term Cash Flow,42000,15.77,12,3806,22836.0,25787.4,Active
LN16390,BPM102617,2023-08-28,,Short Term Cash Flow,33000,19.51,9,3971,15884.0,23554.3,Active
LN89326,BPM102618,2022-12-06,,Equipment Purchase,129000,19.92,6,22766,68298.0,86398.8,Default
LN24367,BPM102619,2023-12-18,2024-03-17,Short Term Cash Flow,93000,19.45,3,32010,111088.5,0.0,Paid
LN60835,BPM102619,2024-11-11,2026-05-05,Working Capital,178000,15.71,18,11164,205963.8,0.0,Paid
LN46166,BPM102619,2023-04-12,2024-04-06,Business Expansion,988000,15.5,12,89408,1141140.0,0.0,Paid
LN18343,BPM102623,2024-09-08,2024-12-07,Business Expansion,202000,18.37,3,69405,239107.4,0.0,Paid
LN35532,BPM102629,2025-02-14,2025-11-11,Inventory Financing,231000,15.6,9,27364,267036.0,0.0,Paid
LN54716,BPM102629,2024-02-03,2024-08-01,Inventory Financing,231000,18.11,6,40559,272834.1,0.0,Paid
LN94206,BPM102629,2024-04-03,2024-09-30,Business Expansion,233000,18.66,6,40974,276477.8,0.0,Paid
LN76033,BPM102629,2023-06-25,2024-03-21,Working Capital,133000,18.84,9,15962,158057.2,0.0,Paid
LN73588,BPM102629,2022-04-25,2022-10-22,Equipment Purchase,264000,21.45,6,46793,320628.0,0.0,Paid
LN23338,BPM102634,2024-07-22,2026-01-13,Working Capital,142000,15.34,18,8881,163782.8,0.0,Paid
LN40226,BPM102634,2024-11-26,,Short Term Cash Flow,31000,14.55,18,1927,17343.0,18167.5,Active
LN89022,BPM102635,2023-08-19,2024-05-15,Inventory Financing,297000,19.5,9,35739,354915.0,0.0,Paid
LN68093,BPM102635,2023-04-22,,Equipment Purchase,188000,15.89,12,17048,102288.0,115585.2,Active
LN94727,BPM102639,2024-12-01,,Business Expansion,776000,19.16,9,93251,373004.0,551677.6,Active
LN88265,BPM102647,2023-12-31,2024-03-30,Short Term Cash Flow,24000,18.91,3,8253,28538.4,0.0,Paid
LN60454,BPM102647,2023-09-18,2024-03-16,Working Capital,53000,21.41,6,9393,64347.3,0.0,Paid
LN83013,BPM102647,2023-04-18,2024-10-09,Short Term Cash Flow,53000,15.0,18,3306,60950.0,0.0,Paid
LN45557,BPM102647,2024-03-23,,Short Term Cash Flow,62000,13.12,18,3813,34317.0,35817.4,Active
LN63102,BPM102653,2024-12-08,,Working Capital,112000,18.72,9,13435,53740.0,79226.4,Active
LN53547,BPM102654,2025-01-20,2026-07-14,Business Expansion,986000,14.42,18,61243,1128181.2,0.0,Paid
LN37597,BPM102654,2024-11-19,,Working Capital,189000,17.69,9,22578,90312.0,132122.1,Active
LN85888,BPM102655,2023-11-14,2024-02-12,Working Capital,193000,22.23,3,66731,235903.9,0.0,Paid
LN36959,BPM102655,2024-11-08,,Short Term Cash Flow,73000,13.07,18,4488,40392.0,42149.1,Active
LN23403,BPM102657,2024-12-05,2026-05-29,Equipment Purchase,88000,15.68,18,5518,101798.4,0.0,Paid
LN80340,BPM102657,2024-06-19,,Short Term Cash Flow,51000,21.04,6,9029,27087.0,34643.4,Active
LN77158,BPM102658,2024-02-01,,Working Capital,112000,18.91,9,13445,53780.0,79399.2,Active
LN28138,BPM102659,2022-11-30,2024-05-23,Equipment Purchase,86000,14.28,18,5336,98280.8,0.0,Paid
LN68850,BPM102659,2024-06-28,,Business Expansion,211000,20.69,3,72772,72772.0,181883.9,Active
LN65079,BPM102660,2023-10-19,,Short Term Cash Flow,86000,18.22,3,29542,29542.0,72127.2,Active
LN50355,BPM102662,2023-01-18,,Working Capital,191000,17.71,6,33498,100494.0,124332.1,Active
LN34416,BPM102670,2023-12-27,2024-03-26,Working Capital,124000,20.18,3,42731,149023.2,0.0,Paid
LN23576,BPM102670,2024-08-10,2025-02-06,Short Term Cash Flow,85000,17.32,6,14891,99722.0,0.0,Paid
LN97149,BPM102670,2023-09-10,2024-03-08,Working Capital,81000,21.72,6,14368,98593.2,0.0,Paid
LN84075,BPM102670,2023-12-01,,Short Term Cash Flow,38000,15.41,9,4498,17992.0,25863.8,Active
LN50725,BPM102676,2024-09-17,2025-09-12,Working Capital,149000,17.41,12,13619,174940.9,0.0,Paid
LN59538,BPM102676,2024-01-15,2025-01-09,Business Expansion,924000,16.52,12,84063,1076644.8,0.0,Paid
LN61700,BPM102676,2024-09-23,,Working Capital,54000,15.29,18,3376,30384.0,31872.6,Active
LN39467,BPM102680,2023-09-16,2024-09-10,Short Term Cash Flow,50000,15.83,12,4533,57915.0,0.0,Paid
LN43408,BPM102680,2024-06-07,,Business Expansion,193000,20.74,3,66570,66570.0,166458.2,Active
LN15763,BPM102681,2024-03-14,2024-06-12,Equipment Purchase,147000,23.31,3,50916,181265.7,0.0,Paid
LN10554,BPM102681,2024-03-13,2025-03-08,Inventory Financing,56000,17.95,12,5133,66052.0,0.0,Paid
LN31051,BPM102681,2024-07-27,,Short Term Cash Flow,44000,20.01,3,15158,15158.0,37646.4,Active
LN86388,BPM102682,2025-03-01,2026-08-23,Inventory Financing,303000,14.39,18,18816,346601.7,0.0,Paid
LN27293,BPM102682,2025-01-07,2025-03-08,Inventory Financing,310000,23.65,3,107433,107433.0,275882.0,Default
LN92684,BPM102682,2024-05-10,2024-08-08,Short Term Cash Flow,63000,19.1,3,21672,75033.0,0.0,Paid
LN50446,BPM102682,2023-11-02,2024-07-29,Short Term Cash Flow,79000,17.3,9,9423,92667.0,0.0,Paid
LN46126,BPM102682,2023-12-06,,Business Expansion,768000,14.27,18,47648,428832.0,448761.6,Active
LN90780,BPM102683,2024-03-08,,Short Term Cash Flow,26000,15.56,9,3079,12316.0,17729.6,Active
LN89589,BPM102685,2025-02-19,2025-08-18,Inventory Financing,428000,18.06,6,75138,505296.8,0.0,Paid
LN31788,BPM102690,2023-10-17,2024-07-13,Short Term Cash Flow,59000,19.46,9,7098,70481.4,0.0,Paid
LN33386,BPM102690,2024-04-06,2025-01-01,Inventory Financing,408000,19.91,9,49177,489232.8,0.0,Paid
LN12152,BPM102690,2022-08-06,2023-02-02,Business Expansion,587000,19.98,6,103613,704282.6,0.0,Paid
LN23722,BPM102690,2022-09-08,,Business Expansion,360000,21.44,3,124313,124313.0,312871.0,Active
LN12217,BPM102692,2024-11-04,,Business Expansion,657000,14.73,18,40903,368127.0,385649.1,Active
LN31558,BPM102694,2024-08-01,2024-08-31,Business Expansion,449000,21.19,3,154983,154983.0,389160.1,Default
LN64375,BPM102694,2023-09-04,,Short Term Cash Flow,83000,19.49,9,9987,39948.0,59228.7,Default
LN53737,BPM102696,2023-10-10,2024-01-08,Business Expansion,888000,18.06,3,304954,1048372.8,0.0,Paid
LN61302,BPM102696,2024-07-10,2025-04-06,Business Expansion,705000,18.44,9,84474,835002.0,0.0,Paid
LN65301,BPM102698,2023-10-22,,Short Term Cash Flow,100000,14.38,12,8997,53982.0,60398.0,Active
LN97176,BPM102700,2023-12-10,2024-06-07,Short Term Cash Flow,51000,16.36,6,8910,59343.6,0.0,Paid
LN87151,BPM102700,2024-09-27,,Inventory Financing,342000,14.91,12,30854,185124.0,207868.2,Active
LN87341,BPM102703,2024-11-24,2025-06-22,Business Expansion,466000,18.46,9,55841,223364.0,328659.6,Default
LN55629,BPM102703,2022-12-30,,Business Expansion,290000,21.32,3,100122,100122.0,251706.0,Active
LN83519,BPM102704,2023-10-06,2024-04-03,Working Capital,75000,16.33,6,13102,87247.5,0.0,Paid
LN13870,BPM102704,2024-11-10,,Working Capital,89000,19.55,3,30639,30639.0,75760.5,Active
LN97826,BPM102705,2024-01-18,2024-07-16,Inventory Financing,239000,16.11,6,41726,277502.9,0.0,Paid
LN62131,BPM102705,2023-06-05,,Short Term Cash Flow,91000,18.65,3,31281,31281.0,76690.5,Active
LN30894,BPM102708,2023-01-31,2023-10-28,Business Expansion,617000,18.17,9,73850,729108.9,0.0,Paid
LN14860,BPM102708,2023-01-05,,Short Term Cash Flow,48000,21.29,6,8504,25512.0,32707.2,Active
LN81156,BPM102710,2024-03-12,2025-09-03,Working Capital,97000,13.77,18,5995,110356.9,0.0,Paid
LN25043,BPM102710,2023-07-30,2023-10-28,Working Capital,102000,18.7,3,35065,121074.0,0.0,Paid
LN92553,BPM102710,2022-11-08,2023-02-06,Working Capital,145000,19.13,3,49882,172738.5,0.0,Paid
LN90112,BPM102713,2025-04-06,,Inventory Financing,157000,17.59,12,14363,86178.0,98438.3,Active
LN32886,BPM102715,2025-01-09,2025-10-06,Working Capital,139000,16.4,9,16519,161796.0,0.0,Paid
LN80007,BPM102715,2024-04-04,2025-09-26,Inventory Financing,308000,13.64,18,19018,350011.2,0.0,Paid
LN94472,BPM102715,2024-10-13,2025-04-11,Inventory Financing,52000,16.6,6,9091,60632.0,0.0,Paid
LN46746,BPM102717,2025-03-01,,Equipment Purchase,136000,14.9,12,12269,73614.0,82650.0,Active
LN36331,BPM102726,2024-08-27,2025-08-22,Short Term Cash Flow,61000,16.74,12,5556,71211.4,0.0,Paid
LN47404,BPM102726,2024-10-31,,Business Expansion,237000,18.96,3,81509,81509.0,200426.2,Active
LN32187,BPM102727,2024-09-10,2024-12-09,Inventory Financing,168000,16.66,12,15295,91770.0,104218.8,Default
LN84735,BPM102727,2023-11-01,,Inventory Financing,71000,21.22,3,24509,24509.0,61557.2,Active
LN17715,BPM102730,2024-09-22,2024-12-21,Short Term Cash Flow,45000,21.82,3,15549,54819.0,0.0,Paid
LN87576,BPM102730,2024-08-28,2025-02-24,Inventory Financing,93000,18.03,6,16325,109767.9,0.0,Paid
LN75481,BPM102730,2023-03-13,2024-09-03,Business Expansion,294000,13.64,18,18154,334101.6,0.0,Paid
LN12733,BPM102730,2023-09-02,,Equipment Purchase,135000,18.05,3,46360,46360.0,113007.5,Active
LN30313,BPM102737,2024-11-29,2025-08-26,Business Expansion,586000,17.98,9,70086,691362.8,0.0,Paid
LN92027,BPM102737,2024-08-21,2026-02-12,Business Expansion,353000,14.42,18,21926,403902.6,0.0,Paid
LN59308,BPM102738,2024-08-12,,Inventory Financing,208000,17.96,12,19065,114390.0,130966.8,Active
LN32426,BPM102739,2023-09-09,2024-03-07,Business Expansion,475000,16.57,6,83036,553707.5,0.0,Paid
LN77045,BPM102739,2023-11-11,,Business Expansion,156000,13.61,18,9630,86670.0,90561.6,Active
LN50793,BPM102741,2025-04-06,2026-09-28,Short Term Cash Flow,29000,15.07,18,1810,33370.3,0.0,Paid
LN64665,BPM102741,2024-04-25,2025-04-20,Equipment Purchase,204000,16.64,12,18571,237945.6,0.0,Paid
LN28650,BPM102741,2024-07-14,2024-08-13,Working Capital,171000,21.69,3,59073,59073.0,149016.9,Default
LN75067,BPM102741,2024-03-04,,Business Expansion,181000,20.67,3,62424,62424.0,155988.7,Active
LN84021,BPM102744,2024-02-11,2025-08-04,Short Term Cash Flow,67000,13.92,18,4146,76326.4,0.0,Paid
LN62392,BPM102744,2023-01-27,2023-07-26,Business Expansion,721000,19.2,6,126985,859432.0,0.0,Paid
LN71497,BPM102744,2023-06-05,,Working Capital,74000,16.68,12,6738,40428.0,45915.2,Active
LN37349,BPM102745,2024-06-29,2025-12-21,Business Expansion,533000,13.54,18,32886,605168.2,0.0,Paid
LN37807,BPM102745,2024-04-24,,Working Capital,104000,21.78,3,35933,35933.0,90718.2,Active
LN28671,BPM102746,2024-11-07,2025-02-05,Business Expansion,471000,20.3,3,162342,566613.0,0.0,Paid
LN38066,BPM102747,2024-08-16,,Inventory Financing,410000,17.23,9,48888,195552.0,285091.0,Active
LN23326,BPM102749,2023-01-05,,Equipment Purchase,180000,20.62,6,31830,95490.0,121626.0,Active
LN36477,BPM102750,2024-03-23,2024-09-19,Equipment Purchase,160000,16.97,6,28002,187152.0,0.0,Paid
LN12400,BPM102751,2023-05-31,,Short Term Cash Flow,34000,14.46,12,3060,18360.0,20556.4,Active
LN19127,BPM102765,2024-09-20,,Inventory Financing,372000,17.87,12,34082,204492.0,233984.4,Active
LN84241,BPM102769,2025-04-16,,Short Term Cash Flow,98000,19.75,6,17287,51861.0,65494.0,Active
LN46820,BPM102770,2024-11-03,,Short Term Cash Flow,53000,15.84,9,6284,25136.0,36259.2,Active
LN28186,BPM102772,2024-09-22,2026-03-16,Equipment Purchase,108000,13.96,18,6685,123076.8,0.0,Paid
LN10041,BPM102773,2025-01-07,2025-06-06,Equipment Purchase,210000,20.96,6,37171,111513.0,142503.0,Default
LN23913,BPM102773,2024-10-27,2025-07-24,Working Capital,64000,19.98,9,7716,76787.2,0.0,Paid
LN82760,BPM102773,2023-04-27,2024-04-21,Working Capital,50000,14.02,12,4490,57010.0,0.0,Paid
LN38908,BPM102773,2023-01-18,,Equipment Purchase,122000,13.55,18,7528,67752.0,70779.0,Active
LN43533,BPM102782,2024-05-19,2024-08-17,Working Capital,46000,18.92,9,5522,22088.0,32615.2,Default
LN69120,BPM102782,2023-05-29,,Short Term Cash Flow,74000,21.37,6,13113,39339.0,50474.8,Active
LN57074,BPM102783,2023-06-29,2024-01-25,Working Capital,191000,16.04,9,22666,90664.0,130972.4,Default
LN20682,BPM102783,2024-10-04,2025-01-02,Working Capital,145000,22.36,3,50146,177422.0,0.0,Paid
LN83058,BPM102786,2024-05-11,,Inventory Financing,213000,14.92,12,19217,115302.0,129477.6,Active
LN36807,BPM102793,2023-07-21,2025-01-11,Working Capital,127000,13.94,18,7860,144703.8,0.0,Paid
LN32034,BPM102801,2024-06-23,,Inventory Financing,224000,20.63,6,39612,118836.0,151375.2,Active
LN52750,BPM102802,2024-03-19,,Working Capital,179000,15.09,9,21160,84640.0,121371.1,Active
LN54908,BPM102803,2023-12-21,,Inventory Financing,423000,19.39,3,145581,145581.0,359438.7,Active
LN10190,BPM102804,2023-07-31,,Short Term Cash Flow,60000,15.35,18,3753,33777.0,35433.0,Active
LN68336,BPM102805,2025-03-13,,Inventory Financing,93000,21.43,3,32114,32114.0,80815.9,Active
LN68266,BPM102808,2024-06-08,2025-03-05,Business Expansion,294000,19.38,9,35361,350977.2,0.0,Paid
LN24834,BPM102808,2023-11-12,2025-05-05,Short Term Cash Flow,68000,13.69,18,4200,77309.2,0.0,Paid
LN57966,BPM102808,2023-05-05,,Working Capital,198000,21.09,6,35059,105177.0,134581.2,Active
LN40108,BPM102809,2025-01-04,,Business Expansion,320000,14.17,12,28757,172542.0,192802.0,Active
LN65137,BPM102812,2024-10-09,2025-09-04,Working Capital,88000,13.14,18,5413,48717.0,50846.2,Default
LN87229,BPM102812,2024-02-05,2024-11-01,Business Expansion,917000,16.89,9,109193,1071881.3,0.0,Paid
LN91804,BPM102814,2024-06-22,2024-12-19,Short Term Cash Flow,87000,14.26,12,7822,46932.0,52474.2,Default
LN12755,BPM102814,2023-10-13,,Working Capital,62000,19.8,9,7470,29880.0,44396.0,Active
LN84210,BPM102819,2024-04-27,,Equipment Purchase,124000,16.52,12,11281,67686.0,76798.8,Active
LN59491,BPM102825,2024-07-26,2026-01-17,Equipment Purchase,188000,14.38,18,11674,215034.4,0.0,Paid
LN38408,BPM102825,2024-01-09,2025-07-02,Inventory Financing,186000,15.71,18,11666,215220.6,0.0,Paid
LN78261,BPM102825,2023-12-12,2024-03-11,Business Expansion,340000,19.7,3,117075,406980.0,0.0,Paid
LN55619,BPM102825,2023-08-03,,Business Expansion,869000,23.11,3,300895,300895.0,768930.9,Active
LN27906,BPM102828,2024-06-01,2025-02-26,Business Expansion,553000,16.26,9,65682,642917.8,0.0,Paid
LN21594,BPM102832,2024-03-09,2025-08-31,Equipment Purchase,81000,13.7,18,5004,92097.0,0.0,Paid
LN53521,BPM102832,2023-09-20,2025-03-13,Business Expansion,286000,13.34,18,17619,324152.4,0.0,Paid
LN95974,BPM102832,2024-08-28,,Short Term Cash Flow,57000,16.64,6,9966,29898.0,36586.8,Active
LN29727,BPM102841,2024-02-28,,Working Capital,53000,18.04,9,6340,25360.0,37201.2,Active
LN85530,BPM102844,2024-09-29,2025-06-26,Inventory Financing,143000,16.57,9,17006,68024.0,98671.1,Default
LN88820,BPM102844,2023-08-12,2023-11-10,Working Capital,68000,18.75,9,8158,32632.0,48118.0,Default
LN23218,BPM102844,2024-07-31,2026-01-22,Short Term Cash Flow,42000,15.72,18,2634,48602.4,0.0,Paid
