merchant_id,business_name,business_category,subcategory,state,district,city,tier,pin_code,onboarding_date,acquisition_channel,device_type,active_status,last_transaction_date,qr_displayed,soundbox_adopted,swipe_machine,loans_taken,current_loan_status,monthly_transaction_count,monthly_transaction_value,avg_ticket_size
BPM102102,Barkha Traders,Food & Beverage,Tea Stall,Karnataka,Hubli,Hubli,Tier 1,568488,2022-09-20,Field Sales,iPhone,Active,2025-04-29,Yes,Yes,No,0,No Loan,710,256768,361.65
BPM102103,Oscar Junction,Wholesale,Grocery Wholesale,Karnataka,Hubli,Hubli,Tier 3,573925,2023-04-04,Field Sales,Android Mid-Range,Active,2025-05-15,Yes,No,Yes,4,Active,142,331954,2337.7
BPM102104,Kadakia Dukaan,Wholesale,Electronics Wholesale,Maharashtra,Nagpur,Nagpur,Tier 2,433811,2023-07-22,Partner Bank,Android Mid-Range,Active,2025-05-13,Yes,Yes,No,0,No Loan,137,369441,2696.65
BPM102105,Lal Point,Wholesale,Stationery Wholesale,Gujarat,Gandhinagar,Gandhinagar,Tier 3,383313,2023-01-07,Digital Marketing,iPhone,Active,2025-05-04,Yes,No,Yes,2,Default,45,291913,6486.96
BPM102106,Dutt Enterprise,Food & Beverage,Restaurant,Karnataka,Belgaum,Belgaum,Tier 3,563925,2022-11-28,App Store Download,Android Mid-Range,Active,2025-05-08,Yes,Yes,Yes,0,No Loan,739,113808,154.0
BPM102107,Bhatt & Co.,Retail,Grocery,Maharashtra,Aurangabad,Aurangabad,Tier 2,401490,2022-12-01,Field Sales,Android Mid-Range,Active,2025-05-12,Yes,Yes,No,0,No Loan,538,93999,174.72
BPM102108,Sani Center,Retail,Clothing,Punjab,Amritsar,Amritsar,Tier 3,147701,2022-12-08,Digital Marketing,Android Low-End,Active,2025-04-20,Yes,Yes,No,0,No Loan,635,76478,120.44
BPM102109,Loke Emporium,Retail,Electronics,Tamil Nadu,Chennai,Chennai,Tier 3,615060,2023-03-30,App Store Download,Android Mid-Range,Active,2025-05-15,Yes,No,No,3,Active,467,62064,132.9
BPM102110,Bedi Point,Retail,Medical Store,Punjab,Bathinda,Bathinda,Tier 2,143084,2023-02-11,Digital Marketing,Android High-End,Active,2025-05-18,Yes,No,No,0,No Loan,351,56480,160.91
BPM102111,Shankar & Sons,Services,Electronics Repair,Gujarat,Vadodara,Vadodara,Tier 2,377862,2022-09-06,Field Sales,Android Low-End,Active,2025-04-25,No,No,No,0,No Loan,118,39615,335.72
BPM102112,Harsh Shop,Food & Beverage,Fast Food,West Bengal,Kolkata,Kolkata,Tier 3,708599,2023-11-26,Digital Marketing,Android Low-End,Active,2025-05-14,Yes,No,No,0,No Loan,476,136456,286.67
BPM102113,Yashica Store,Services,Travel Agency,Tamil Nadu,Salem,Salem,Tier 1,628778,2023-10-02,Referral,Android Mid-Range,Active,2025-05-06,Yes,Yes,No,0,No Loan,435,132054,303.57
BPM102114,Pathak & Sons,Wholesale,Grocery Wholesale,Tamil Nadu,Trichy,Trichy,Tier 3,628616,2022-12-27,Field Sales,Android Mid-Range,Dormant,2025-03-19,Yes,Yes,No,0,No Loan,113,237689,2103.44
BPM102115,Toor Center,Food & Beverage,Dhaba,Punjab,Amritsar,Amritsar,Tier 3,156987,2023-03-12,Field Sales,Android Mid-Range,Dormant,2025-02-20,Yes,No,No,0,No Loan,541,91002,168.21
BPM102116,Wishi Point,Wholesale,Textile Wholesale,West Bengal,Howrah,Howrah,Tier 3,729077,2022-10-02,Field Sales,Android Mid-Range,Active,2025-05-05,Yes,Yes,Yes,2,Active,107,318744,2978.92
BPM102117,Jaggi Traders,Food & Beverage,Juice Center,Punjab,Patiala,Patiala,Tier 1,142798,2023-01-07,Partner Bank,Android Low-End,Active,2025-04-25,Yes,Yes,Yes,1,Paid,1847,319033,172.73
BPM102118,Sagar Enterprises,Food & Beverage,Bakery,Karnataka,Bangalore Urban,Bangalore Urban,Tier 3,579917,2022-06-08,App Store Download,Android Low-End,Active,2025-04-28,Yes,No,No,0,No Loan,456,120119,263.42
BPM102119,Om Enterprises,Food & Beverage,Restaurant,Maharashtra,Nagpur,Nagpur,Tier 2,416093,2023-01-07,Digital Marketing,Android Low-End,Active,2025-04-30,Yes,No,No,0,No Loan,1142,82919,72.61
BPM102120,Tiwari & Sons,Wholesale,Electronics Wholesale,Tamil Nadu,Coimbatore,Coimbatore,Tier 2,631906,2023-06-20,Digital Marketing,Android Low-End,Active,2025-04-30,Yes,No,No,0,No Loan,180,321937,1788.54
BPM102121,Chada Dukan,Services,Salon,Gujarat,Vadodara,Vadodara,Tier 2,376366,2023-01-26,Field Sales,Android High-End,Active,2025-04-24,Yes,No,No,3,Active,321,88307,275.1
BPM102122,Yatan Center,Services,Salon,Rajasthan,Udaipur,Udaipur,Tier 1,330972,2023-02-04,Field Sales,Android Mid-Range,Active,2025-04-25,Yes,No,No,0,No Loan,227,65533,288.69
BPM102123,Balan Shop,Wholesale,Textile Wholesale,Rajasthan,Kota,Kota,Tier 2,328949,2023-09-12,Field Sales,Android Mid-Range,Churned,2024-12-31,Yes,No,No,0,No Loan,200,192508,962.54
BPM102124,Dhingra Enterprises,Wholesale,Electronics Wholesale,Karnataka,Belgaum,Belgaum,Tier 1,571864,2023-05-09,Field Sales,Android Low-End,Active,2025-05-14,Yes,No,No,0,No Loan,71,598490,8429.44
BPM102125,Advaith Junction,Wholesale,Textile Wholesale,Delhi,West Delhi,West Delhi,Tier 3,110065,2022-11-07,Field Sales,Android High-End,Active,2025-05-04,Yes,No,No,2,Active,128,270906,2116.45
BPM102126,Bhat Emporium,Wholesale,Textile Wholesale,Delhi,West Delhi,West Delhi,Tier 3,110041,2023-07-23,Referral,Android Low-End,Active,2025-05-18,Yes,No,No,1,Paid,44,299587,6808.8
BPM102127,Oni Center,Wholesale,Stationery Wholesale,West Bengal,Howrah,Howrah,Tier 1,705472,2023-01-29,Field Sales,Android Low-End,Active,2025-05-07,Yes,No,No,0,No Loan,258,617947,2395.14
BPM102128,Murthy Point,Services,Travel Agency,Rajasthan,Jaipur,Jaipur,Tier 2,305534,2024-03-09,Digital Marketing,Android Mid-Range,Active,2025-04-23,Yes,No,No,1,Active,292,65006,222.62
BPM102129,Hemangini Center,Wholesale,Electronics Wholesale,Gujarat,Ahmedabad,Ahmedabad,Tier 1,386196,2023-02-22,App Store Download,Android Mid-Range,Active,2025-05-03,Yes,No,Yes,0,No Loan,268,451006,1682.86
BPM102130,Wable & Sons,Retail,Medical Store,Karnataka,Mysore,Mysore,Tier 3,584423,2022-09-25,App Store Download,Android Mid-Range,Active,2025-05-18,Yes,Yes,No,0,No Loan,336,84657,251.96
BPM102131,Raval Enterprises,Wholesale,Electronics Wholesale,Gujarat,Rajkot,Rajkot,Tier 3,360857,2022-11-28,Field Sales,iPhone,Active,2025-05-08,Yes,No,No,3,Active,95,247638,2606.72
BPM102132,Jha & Sons,Services,Electronics Repair,Uttar Pradesh,Kanpur,Kanpur,Tier 2,259835,2023-01-25,Field Sales,Android Mid-Range,Active,2025-05-07,Yes,Yes,No,2,Active,165,113595,688.45
BPM102133,Chad Industries,Services,Electronics Repair,West Bengal,Siliguri,Siliguri,Tier 2,714486,2023-10-24,Field Sales,Android Low-End,Active,2025-04-20,Yes,No,No,3,Paid,284,69985,246.43
BPM102134,Yogi Center,Wholesale,Textile Wholesale,Gujarat,Vadodara,Vadodara,Tier 2,386761,2022-12-26,Merchant Event,Android Mid-Range,Active,2025-05-18,Yes,No,No,0,No Loan,118,487279,4129.48
BPM102135,Gaurika Store,Retail,Hardware,Maharashtra,Aurangabad,Aurangabad,Tier 1,439336,2022-09-12,Field Sales,iPhone,Active,2025-05-01,Yes,No,Yes,0,No Loan,945,193302,204.55
BPM102136,Jonathan Traders,Retail,Hardware,West Bengal,Siliguri,Siliguri,Tier 2,737198,2022-10-16,Partner Bank,Android Low-End,Active,2025-05-02,Yes,Yes,No,2,Active,453,67089,148.1
BPM102137,Devika Shop,Wholesale,Electronics Wholesale,Maharashtra,Nashik,Nashik,Tier 2,431793,2022-08-05,Field Sales,iPhone,Active,2025-05-08,Yes,Yes,Yes,0,No Loan,65,219420,3375.69
BPM102138,Bala Store,Wholesale,Grocery Wholesale,Gujarat,Surat,Surat,Tier 2,374188,2023-05-15,Field Sales,Android Mid-Range,Active,2025-05-09,Yes,No,No,0,No Loan,191,204462,1070.48
BPM102139,Sami Dukan,Food & Beverage,Restaurant,Maharashtra,Nagpur,Nagpur,Tier 2,434148,2023-01-17,Field Sales,Android Low-End,Active,2025-05-14,Yes,No,Yes,2,Active,907,151247,166.76
BPM102140,Choudhry Shop,Wholesale,Electronics Wholesale,Karnataka,Bangalore Urban,Bangalore Urban,Tier 3,568521,2023-07-17,Digital Marketing,Android Low-End,Active,2025-05-09,Yes,No,Yes,1,Active,86,416742,4845.84
BPM102141,Pradhan Dukan,Retail,Electronics,West Bengal,Asansol,Asansol,Tier 2,702832,2023-08-17,Digital Marketing,Android Low-End,Active,2025-04-20,Yes,No,No,0,No Loan,569,80720,141.86
BPM102142,Misra Enterprises,Wholesale,Stationery Wholesale,Uttar Pradesh,Kanpur,Kanpur,Tier 2,260868,2023-02-18,Referral,Android Low-End,Active,2025-05-15,Yes,Yes,Yes,1,Paid,176,434602,2469.33
BPM102143,Setty Shop,Food & Beverage,Restaurant,West Bengal,Kolkata,Kolkata,Tier 3,718857,2023-10-21,Merchant Event,Android Low-End,Active,2025-05-18,Yes,Yes,No,0,No Loan,449,141447,315.03
BPM102144,Harinakshi Center,Wholesale,Textile Wholesale,Uttar Pradesh,Kanpur,Kanpur,Tier 2,228585,2022-07-21,Digital Marketing,Android High-End,Active,2025-05-06,Yes,No,No,3,Default,137,584740,4268.18
BPM102145,Palla Junction,Services,Electronics Repair,Rajasthan,Jodhpur,Jodhpur,Tier 3,332218,2023-07-16,Field Sales,Android Low-End,Active,2025-04-19,Yes,No,Yes,0,No Loan,129,53534,414.99
BPM102146,Chandani Emporium,Services,Laundry,Delhi,West Delhi,West Delhi,Tier 3,110098,2023-11-04,Field Sales,Android Mid-Range,Active,2025-05-07,Yes,No,No,0,No Loan,105,26024,247.85
BPM102147,Purohit Traders,Retail,Grocery,Punjab,Bathinda,Bathinda,Tier 3,154949,2023-03-03,Digital Marketing,Android Mid-Range,Active,2025-04-29,Yes,Yes,No,0,No Loan,597,57145,95.72
BPM102148,Narang Dukaan,Food & Beverage,Juice Center,Maharashtra,Nagpur,Nagpur,Tier 2,417410,2022-12-11,Field Sales,iPhone,Dormant,2025-02-26,Yes,No,Yes,0,No Loan,559,237102,424.15
BPM102149,Sha Traders,Retail,Clothing,Uttar Pradesh,Meerut,Meerut,Tier 3,218361,2024-01-11,Digital Marketing,Android Low-End,Active,2025-04-29,Yes,No,No,0,No Loan,326,38510,118.13
BPM102150,Chanda Shop,Retail,Grocery,Delhi,New Delhi,New Delhi,Tier 3,110058,2022-10-24,Merchant Event,Android Low-End,Active,2025-04-20,Yes,No,Yes,5,Active,375,100597,268.26
BPM102151,Soni Junction,Wholesale,Grocery Wholesale,Maharashtra,Thane,Thane,Tier 3,416656,2023-03-30,Digital Marketing,Android High-End,Active,2025-05-13,Yes,No,No,0,No Loan,138,332844,2411.91
BPM102152,Tanish Emporium,Services,Salon,Uttar Pradesh,Agra,Agra,Tier 3,243156,2022-11-26,Field Sales,Android Mid-Range,Dormant,2025-03-15,No,No,No,0,No Loan,122,44360,363.61
BPM102153,Neha Junction,Retail,Medical Store,West Bengal,Asansol,Asansol,Tier 3,708055,2022-11-15,App Store Download,iPhone,Active,2025-05-02,Yes,No,No,0,No Loan,346,63922,184.75
BPM102154,Suri Enterprise,Services,Tailor,West Bengal,Durgapur,Durgapur,Tier 3,715617,2022-09-11,Referral,Android Mid-Range,Active,2025-04-23,No,No,No,1,Active,127,65464,515.46
BPM102155,Solanki Enterprise,Wholesale,Stationery Wholesale,Delhi,Central Delhi,Central Delhi,Tier 3,110043,2023-12-09,Field Sales,Android Low-End,Active,2025-04-26,Yes,Yes,Yes,0,No Loan,83,279644,3369.2
BPM102156,Michael Point,Wholesale,Electronics Wholesale,Gujarat,Gandhinagar,Gandhinagar,Tier 3,364646,2022-10-21,Referral,Android Low-End,Active,2025-04-27,Yes,Yes,Yes,1,Active,57,285418,5007.33
BPM102157,Sama Enterprise,Services,Printing Services,Rajasthan,Udaipur,Udaipur,Tier 1,344391,2022-12-18,Field Sales,Android Mid-Range,Active,2025-05-06,Yes,Yes,No,0,No Loan,504,78632,156.02
BPM102158,Chanakya Traders,Services,Printing Services,Gujarat,Vadodara,Vadodara,Tier 2,367116,2023-06-29,Field Sales,Android High-End,Active,2025-05-10,Yes,Yes,No,0,No Loan,292,55593,190.39
BPM102159,Bhanumati Enterprise,Services,Salon,Tamil Nadu,Coimbatore,Coimbatore,Tier 3,619564,2023-03-08,Digital Marketing,Android Mid-Range,Active,2025-05-03,Yes,Yes,Yes,0,No Loan,172,71241,414.19
BPM102160,Sahni Junction,Retail,Medical Store,Karnataka,Mysore,Mysore,Tier 1,562753,2022-12-04,Digital Marketing,Android Mid-Range,Active,2025-05-05,Yes,Yes,No,1,Active,820,221501,270.12
BPM102161,Mukherjee Dukaan,Wholesale,Electronics Wholesale,Uttar Pradesh,Kanpur,Kanpur,Tier 2,274906,2022-11-24,Field Sales,Android Low-End,Active,2025-05-01,Yes,No,No,0,No Loan,52,390168,7503.23
BPM102162,Soman & Co.,Services,Laundry,Karnataka,Hubli,Hubli,Tier 3,560932,2023-03-16,Field Sales,Android Mid-Range,Active,2025-05-01,Yes,No,No,1,Paid,111,46418,418.18
BPM102163,Kevin Junction,Services,Laundry,Karnataka,Bangalore Urban,Bangalore Urban,Tier 2,564938,2022-12-04,Referral,iPhone,Active,2025-05-03,Yes,No,No,0,No Loan,503,83944,166.89
BPM102164,Sen Industries,Wholesale,Electronics Wholesale,Uttar Pradesh,Agra,Agra,Tier 3,206038,2023-07-22,Referral,Android Low-End,Active,2025-05-03,Yes,Yes,No,2,Active,50,448877,8977.54
BPM102165,Nanda Dukaan,Wholesale,Textile Wholesale,Tamil Nadu,Salem,Salem,Tier 1,609582,2023-07-09,App Store Download,Android Mid-Range,Dormant,2025-04-04,Yes,No,No,0,No Loan,150,482268,3215.12
BPM102166,Rout Point,Wholesale,Grocery Wholesale,Punjab,Jalandhar,Jalandhar,Tier 2,149907,2023-04-09,App Store Download,Android Mid-Range,Active,2025-05-12,No,No,No,0,No Loan,56,542095,9680.27
BPM102167,Savant Enterprise,Services,Tailor,Punjab,Patiala,Patiala,Tier 2,157259,2023-06-10,App Store Download,Android Mid-Range,Dormant,2025-03-09,Yes,Yes,No,0,No Loan,193,87603,453.9
BPM102168,Arunima Center,Retail,Stationery,Rajasthan,Jodhpur,Jodhpur,Tier 1,329629,2022-12-18,Field Sales,Android Low-End,Active,2025-04-24,Yes,Yes,Yes,0,No Loan,453,182530,402.94
BPM102169,Dayamai Emporium,Food & Beverage,Cafe,Gujarat,Surat,Surat,Tier 2,385607,2023-03-09,Merchant Event,Android Mid-Range,Active,2025-05-18,Yes,No,Yes,1,Paid,815,265181,325.38
BPM102170,Vig Industries,Food & Beverage,Bakery,Rajasthan,Jaipur,Jaipur,Tier 2,306063,2022-12-05,Field Sales,Android Low-End,Active,2025-05-04,Yes,No,Yes,1,Active,797,165683,207.88
BPM102171,Ranbir Traders,Retail,Stationery,Rajasthan,Ajmer,Ajmer,Tier 3,321092,2023-12-17,Digital Marketing,Android Mid-Range,Active,2025-05-02,Yes,No,No,0,No Loan,557,64229,115.31
BPM102172,Yadavi Shop,Food & Beverage,Bakery,Delhi,New Delhi,New Delhi,Tier 3,110002,2022-10-03,Referral,Android High-End,Active,2025-05-13,Yes,Yes,Yes,0,No Loan,960,104833,109.2
BPM102173,Wali Emporium,Retail,Grocery,Gujarat,Ahmedabad,Ahmedabad,Tier 1,380942,2023-02-18,Digital Marketing,Android High-End,Active,2025-04-24,No,No,Yes,0,No Loan,782,88473,113.14
BPM102174,Bahl Dukan,Retail,General Store,Punjab,Ludhiana,Ludhiana,Tier 2,141373,2023-03-28,Field Sales,Android Low-End,Active,2025-05-15,Yes,Yes,No,0,No Loan,587,116365,198.24
BPM102175,Jha Enterprise,Food & Beverage,Tea Stall,West Bengal,Siliguri,Siliguri,Tier 1,735126,2023-03-03,Referral,Android Mid-Range,Active,2025-05-17,Yes,No,No,0,No Loan,904,140303,155.2
BPM102176,Ratti Traders,Retail,Mobile Shop,Tamil Nadu,Chennai,Chennai,Tier 1,603623,2023-11-04,Field Sales,Android Mid-Range,Active,2025-04-25,Yes,No,No,1,Active,676,72731,107.59
BPM102177,Chakradev Center,Wholesale,Stationery Wholesale,West Bengal,Kolkata,Kolkata,Tier 1,735924,2023-01-12,Digital Marketing,Android Mid-Range,Active,2025-04-27,Yes,No,Yes,0,No Loan,218,630939,2894.22
BPM102178,Arin Traders,Retail,General Store,Delhi,New Delhi,New Delhi,Tier 3,110039,2023-03-23,App Store Download,Android High-End,Active,2025-05-18,Yes,Yes,No,0,No Loan,452,54144,119.79
BPM102179,Bajwa Dukaan,Services,Electronics Repair,Punjab,Amritsar,Amritsar,Tier 3,141378,2023-06-03,App Store Download,Android High-End,Dormant,2025-03-31,Yes,No,No,0,No Loan,263,22685,86.25
BPM102180,Raja Store,Food & Beverage,Dhaba,Rajasthan,Kota,Kota,Tier 3,321722,2023-04-07,Field Sales,Android High-End,Active,2025-04-28,Yes,No,Yes,4,Active,458,81134,177.15
BPM102181,Chaudhary Shop,Food & Beverage,Juice Center,Uttar Pradesh,Meerut,Meerut,Tier 3,218270,2023-04-26,Field Sales,Android Low-End,Active,2025-05-04,Yes,No,No,0,No Loan,260,104689,402.65
BPM102182,Mangal & Sons,Retail,Clothing,Uttar Pradesh,Noida,Noida,Tier 2,239900,2022-11-18,Referral,Android Low-End,Active,2025-05-10,Yes,Yes,Yes,0,No Loan,812,98506,121.31
BPM102183,Maanas Enterprise,Services,Salon,Delhi,West Delhi,West Delhi,Tier 3,110030,2022-09-11,Field Sales,Android Low-End,Active,2025-04-30,Yes,Yes,Yes,0,No Loan,261,36259,138.92
BPM102184,Aadhya Traders,Wholesale,Electronics Wholesale,Tamil Nadu,Madurai,Madurai,Tier 2,622037,2022-12-21,Partner Bank,Android Mid-Range,Active,2025-05-10,Yes,No,No,2,Active,75,245247,3269.96
BPM102185,Mohanty Dukaan,Food & Beverage,Juice Center,Gujarat,Vadodara,Vadodara,Tier 2,364981,2023-07-17,App Store Download,Android Mid-Range,Active,2025-04-26,Yes,No,No,0,No Loan,899,73588,81.86
BPM102186,Nikita Junction,Retail,Stationery,Maharashtra,Nashik,Nashik,Tier 3,414445,2023-04-01,Partner Bank,Android Low-End,Dormant,2025-03-27,Yes,No,No,0,No Loan,452,62689,138.69
BPM102187,Bala Dukaan,Food & Beverage,Tea Stall,Punjab,Ludhiana,Ludhiana,Tier 1,161655,2023-02-23,Partner Bank,Android Mid-Range,Active,2025-04-23,Yes,No,Yes,1,Active,660,285166,432.07
BPM102188,Dalbir Junction,Retail,General Store,Punjab,Ludhiana,Ludhiana,Tier 3,151351,2023-01-20,Referral,Android High-End,Dormant,2025-03-16,Yes,No,No,0,No Loan,480,48353,100.74
BPM102189,Ekaja Shop,Food & Beverage,Restaurant,Rajasthan,Jodhpur,Jodhpur,Tier 2,340479,2024-03-08,Field Sales,Android Mid-Range,Active,2025-04-24,Yes,Yes,No,0,No Loan,1053,163218,155.0
BPM102190,Naik & Co.,Services,Laundry,Punjab,Bathinda,Bathinda,Tier 3,155415,2024-02-03,Field Sales,Android Low-End,Active,2025-05-19,Yes,Yes,No,1,Active,148,67444,455.7
BPM102191,Prashad Store,Wholesale,Textile Wholesale,Rajasthan,Ajmer,Ajmer,Tier 2,330683,2023-02-25,Digital Marketing,Android Low-End,Active,2025-04-19,Yes,Yes,No,0,No Loan,74,448329,6058.5
BPM102192,Ben Point,Retail,Medical Store,Tamil Nadu,Trichy,Trichy,Tier 1,636589,2022-08-19,Field Sales,Android Low-End,Active,2025-04-22,Yes,No,No,0,No Loan,518,119211,230.14
BPM102193,Lekha Traders,Food & Beverage,Fast Food,Karnataka,Belgaum,Belgaum,Tier 2,573569,2024-08-24,Field Sales,Android Mid-Range,Dormant,2025-04-11,Yes,No,No,0,No Loan,401,68719,171.37
BPM102194,Shetty Shop,Services,Printing Services,Delhi,South Delhi,South Delhi,Tier 3,110045,2024-11-02,Digital Marketing,Android High-End,Active,2025-05-03,Yes,No,No,0,No Loan,181,14951,82.6
BPM102195,Bhatti Dukan,Retail,Hardware,Karnataka,Mangalore,Mangalore,Tier 3,564908,2023-11-02,Field Sales,Android Low-End,Active,2025-05-04,Yes,No,No,0,No Loan,397,64515,162.51
BPM102196,Veda Dukan,Retail,General Store,Uttar Pradesh,Varanasi,Varanasi,Tier 3,259560,2023-01-31,Digital Marketing,Android High-End,Active,2025-04-21,Yes,No,No,2,Paid,526,94377,179.42
BPM102197,Nikita Shop,Services,Mobile Repair,Rajasthan,Kota,Kota,Tier 2,318032,2024-02-01,Field Sales,Android Low-End,Active,2025-04-23,Yes,Yes,No,0,No Loan,325,40879,125.78
BPM102198,Luthra Mart,Retail,General Store,Tamil Nadu,Chennai,Chennai,Tier 1,632705,2023-09-17,Digital Marketing,Android Mid-Range,Active,2025-04-20,Yes,Yes,Yes,1,Active,769,163293,212.34
BPM102199,Modi Enterprise,Retail,Medical Store,Gujarat,Vadodara,Vadodara,Tier 2,369419,2023-03-16,Referral,Android High-End,Active,2025-05-11,Yes,No,No,0,No Loan,310,108805,350.98
BPM102200,Zachariah Dukaan,Services,Laundry,Uttar Pradesh,Noida,Noida,Tier 2,213788,2023-04-29,Referral,Android High-End,Active,2025-04-23,Yes,Yes,No,0,No Loan,165,102466,621.01
BPM102201,Korpal Enterprise,Services,Laundry,West Bengal,Howrah,Howrah,Tier 2,701580,2022-09-24,Field Sales,iPhone,Active,2025-04-30,Yes,No,No,3,Active,276,65609,237.71
BPM102202,Seth Emporium,Retail,Stationery,Punjab,Ludhiana,Ludhiana,Tier 2,160956,2023-10-11,Referral,Android Mid-Range,Active,2025-05-17,Yes,No,No,0,No Loan,587,130004,221.47
BPM102203,Mann Traders,Wholesale,Textile Wholesale,Uttar Pradesh,Lucknow,Lucknow,Tier 3,246303,2023-09-03,Merchant Event,Android Mid-Range,Dormant,2025-04-01,Yes,No,No,0,No Loan,97,313657,3233.58
BPM102204,Oliver Store,Wholesale,Stationery Wholesale,Maharashtra,Pune,Pune,Tier 2,437323,2023-02-14,Digital Marketing,Android Low-End,Active,2025-05-12,Yes,Yes,Yes,3,Active,130,426949,3284.22
BPM102205,Krishna Enterprises,Retail,Grocery,Tamil Nadu,Trichy,Trichy,Tier 2,637598,2022-09-03,Field Sales,Android Low-End,Active,2025-04-21,Yes,No,No,0,No Loan,312,94066,301.49
BPM102206,Panchal Shop,Food & Beverage,Restaurant,Gujarat,Vadodara,Vadodara,Tier 2,362630,2022-11-18,Field Sales,Android Mid-Range,Active,2025-05-10,Yes,Yes,No,0,No Loan,667,198816,298.07
BPM102207,Uppal Emporium,Services,Tailor,Karnataka,Mangalore,Mangalore,Tier 2,561719,2022-10-15,Referral,Android Mid-Range,Active,2025-05-03,Yes,No,No,1,Active,299,136924,457.94
BPM102208,Neel Dukan,Services,Salon,West Bengal,Asansol,Asansol,Tier 2,737216,2023-07-24,Referral,Android High-End,Active,2025-05-15,Yes,No,No,0,No Loan,340,38042,111.89
BPM102209,Mital Enterprise,Retail,General Store,Gujarat,Rajkot,Rajkot,Tier 3,375224,2023-02-28,Referral,Android Low-End,Active,2025-05-18,Yes,Yes,No,0,No Loan,269,48218,179.25
BPM102210,Rana & Co.,Food & Beverage,Restaurant,Uttar Pradesh,Agra,Agra,Tier 3,223681,2023-09-24,App Store Download,Android Mid-Range,Active,2025-04-29,Yes,Yes,No,1,Default,688,120733,175.48
BPM102211,Eesha Point,Services,Tailor,Gujarat,Vadodara,Vadodara,Tier 2,377103,2022-08-09,Field Sales,Android Low-End,Active,2025-05-06,Yes,No,No,0,No Loan,211,91587,434.06
BPM102212,Sethi & Co.,Services,Mobile Repair,Karnataka,Hubli,Hubli,Tier 3,577319,2023-08-09,Field Sales,Android Mid-Range,Active,2025-05-12,Yes,No,Yes,0,No Loan,84,24068,286.52
BPM102213,Korpal Dukan,Wholesale,Electronics Wholesale,Gujarat,Ahmedabad,Ahmedabad,Tier 3,385231,2023-04-21,Digital Marketing,Android Mid-Range,Active,2025-04-30,Yes,Yes,No,0,No Loan,111,135043,1216.6
BPM102214,Shivansh Store,Retail,Electronics,Tamil Nadu,Trichy,Trichy,Tier 3,629591,2023-07-26,App Store Download,Android Mid-Range,Active,2025-05-19,Yes,Yes,Yes,0,No Loan,551,119962,217.72
BPM102215,Kiaan Traders,Retail,Medical Store,Tamil Nadu,Coimbatore,Coimbatore,Tier 3,600919,2022-11-01,Digital Marketing,Android Low-End,Active,2025-05-04,Yes,No,Yes,1,Paid,333,120904,363.08
BPM102216,Agrawal Mart,Wholesale,Grocery Wholesale,West Bengal,Kolkata,Kolkata,Tier 1,721847,2023-02-18,Field Sales,Android Low-End,Active,2025-05-01,No,Yes,Yes,0,No Loan,222,363354,1636.73
BPM102217,Ghose Shop,Services,Mobile Repair,Tamil Nadu,Chennai,Chennai,Tier 1,602561,2023-01-10,Merchant Event,Android Mid-Range,Active,2025-04-23,Yes,No,Yes,3,Active,450,90263,200.58
